wallet,volume
0xb04912529e15de4853152dc413004117c680444b,35000.0
0x3e954acc458ed59da013a405e8a24ad312b7ec11,34945.108329
0x649fad0b5b1d8105d328cff0a9a0e58b70eaa274,33304.7
0x145a3e86eb318aa6d669942b39a6d397c8294625,33097.88
0xeca153a8a1ec8311e131b5e1b600389f9ae56dc6,32100.0
0x9ef4b562c81c6c18a3cc8d22301d06e64c11bec5,31347.71
0xc09503bbf829761f13c74298c5f2a13717f4fd94,30410.9
0x7b89d53fa6ad25d4712c24af5fac2fbaf4c6db4c,30291.6
0xfab077f4a981d34374cec1e8e864b77fb8ce000f,30243.536
0x07acb86762a7046706d8fc27d6754b88d6f9e954,30138.0
0x8f8c2f1127b6d9071f612d4a43a69cb94dd6190f,30109.0
0x1f7b03592d93caf59db71591a8d65a341e41ac84,30000.0
0xa785032c5792a1d4b90cb121acb9adb86dcd0fdc,30000.0
0x4ac5458193ee65034f06333bd36a178f5aa4101c,29113.5
0x06a2e2de6835f2f5e41f25af427897f591c448de,28990.87007
0x6c3f4be3e6a332deb5c9bb43361733d84670188e,27964.0
0x91925d59674d8ce8d6f1f337ed0acc09f461fe3d,26977.79
0x47719ca4d601adf107c311620374a66a423ca65a,26343.3
0x3b7b9efc250d67afab9fe646765a43b788fe9b57,26005.0
0xbc9e1152c4efdb717ffb6b509f1c5f3152e2a4da,25821.504096
0xdadf702963487a31b7e5f0bb6703b6ee281ff840,25096.978026
0x132ec066433f663251a17b151a84232c581051a5,25037.0
0xf66f15907e8d2d6c249b71c323712e3fe51361e5,25010.0
0xcf0ea1947d8cd37d8ad498522d0facb7c0aab69b,25000.402892
0xaade4a1db9088b4db9bc3104fa224b2c5545afb9,25000.0004
0x3d3e9dcf3cbf6e1be36bd630123ad39588be5bcd,25000.0
0xc672a40a2f0341a68824b5065519babb32a15620,25000.0
0x3ab1ab14e34c30bbf811dfa07513b4a47fc53c4b,25000.0
0x9f4a714b9834a0681917b6254dac1b80f953dae9,25000.0
0xa00c0ffe895344329a79bdbb868ec61c81cfa436,25000.0
0xe0cccb5812b963285ad69fe53a1fa21449266015,25000.0
0xb9bf1d1ce7b9d61f493af96e87699c95be4119f4,24139.0
0x955fd250d753242ae39dea6c45e75090168db55a,23713.666549
0x7be731e9dfcf190d8c86b78f9d68f232e74a62b4,23000.0
0xfeca9d1b4fbaf0cb495daaa253ad2ba112f2ccd2,23000.0
0x51e0f1b89c4a0375513e17d3e606f957114a3eee,22300.357468000002
0x2d6217fbb6c3d54705e603d93967891bacf48e5b,22000.0
0x1498f023999607de77a12e9a90f54a537705b2b7,22000.0
0x400e89868a30d8b5aca268fd702474c558931968,21995.650753
0xa02d96c776a0a3d86ef07e45264114e1136a2794,21000.0
0x801e1fb5a82af2159a1c0748bf26c9fcea647c90,21000.0
0x6a078ebcdf819b1826f0f034a1ed15bc5e5ad6df,20924.707613
0x735e446b2da03e8823a65b1ef69b44c5b523a467,20380.0
0x70997179f7ff376c3f126c81ae53ae28e34f55a0,20000.0
0xdc431443989943dfeb3ebff478f28025aecc5ca5,20000.0
0x3cd4c4b74fa8532c3fa7468646f0dff1759a60a2,20000.0
0xe67f9347bb9f14dffa0f5aec3fc4093ae3e26ef7,20000.0
0x7a88f3a4f09458241b22b0748a566c07356669df,20000.0
0x5167c222021a55224f6c027f09c458ac8173dcc4,20000.0
0x9145d9dff735e057c5b2502a05065c3958334087,20000.0
0x64057bcb46c0a36b6736026d4c7c9124dd373e14,19992.21
0x742d2d758638fd64500334365c4ee7b5fd80f713,19400.0
0xa0836e59067abd84c53c934cca66857983d8c6ad,18974.118201
0x0cd9a83321e0221c27b17998585ef1f1446f4fa4,18772.484615
0x3385669ae4da77c3bddfd2ae227e07c2bb487001,18191.055222
0x770cae92c96982bfef9b2b6cbfa77820622e95b2,18000.0
0x0b8990f7fa2ab2d5f127d346d699e7c252b2541f,17917.8077
0x3b900f918b1038b28b360740feb7a04433346ae1,17589.790916
0xb1cddf7c6f8c1d5a1ac6af26df078a20f8b63b7e,17510.4141
0x3d701b6741341c0932966dc4d5ee100fd7c64795,16542.27
0x286fc731180ea2b5cc4383618d2abd685a177579,16000.0
0x11258f0dd4fee7063ec3cc8cf6673672102b7d16,15514.93
0x53befe00568bc3401e15bf9eba673b4cb105f22e,15014.73
0xe624dd84f44854c8fb473158b1151ff4200d9ecf,15000.0
0xff026b29ceebd39036249e4468fdcb3c6ff662a6,15000.0
0xb371cbabb295074a016c8cf0014eca890c815854,15000.0
0x841133bbcaeaaac91a01a631190d2e2b218354b1,14604.88418
0xb543d460799d23ce7a42cb4fc8ddb649bed4718e,14500.0
0x56507182e86e16fd736d8d40cb04d81183dbf420,14465.011552
0xe38b4bd8e3235e24ee92737ab90fb745d44fa5be,14394.38306
0x1547fd43e6eda3c5ea45052c1d481f7c879a7cb0,14326.0
0xb983a404679edfbd0e859160d2799f180c95c695,14197.522825
0xa1784015ce1b658c948e11fcb439d2c17d7b3a61,14007.203988999998
0xe67fceabee1e3e6a0e7cd016b4bf01b6d442f9c4,14000.0
0x4ca3830dc241a5fdcb8555d80fff9165d0d07f90,13837.584575
0xf58c12a4c5e76c40b719f54fd216fed5088f6b0b,13400.0
0x16c1d8b5a2c23f46f74d98f2b49d2c731d0dd2fc,13195.0
0xa614e5b8dd9e631d4c3a18783a575f6632e259df,12800.0
0xc37d12a6967845c2bc7a9f6cd3938e8ee06aeb24,11690.141747
0x80d440a39383bbf230eca694f67e95f3422a83d9,11120.253963
0x862fdff40a1399f16f6b8f60b93197bdd7940451,11068.4314
0xe32593f3400559c0112754ff3139fac4c229dd5d,11060.0
0x78f7e74e9a61c5f0e269d855f7656bb878b2d142,11038.03
0xd8136e7cf6ebe8df4b2d00d6930fe512be5750a6,11015.281708999999
0x54b58de8ef457251c4de748d297b81dbbcf5c027,11000.0
0xc1014013b02e47784c44fa264ebf5c5439f6a3ad,10901.814856
0xc2d5c025dfff74a315f37ae94e9c152eff52c0b7,10861.019837
0xd08bf3cb0cf916679fca0594727dd038b85c8061,10800.0
0xc8668e11a624848595c9b98606653616e9ed2ff8,10636.083053
0x28981f578a582655cd13fe85d082f6ac253b0330,10507.74
0x9f604ee75c01d50cd477205debbd187b6798a3a2,10500.0
0x8d34cc4d0f2eabd1550637671a1a6f58ebc6a1b0,10500.0
0x5048f44ddcd25fab9554afdc4e9202bbfdde7b06,10158.0
0x1a98dccef666978f872e04068c6b27d58edb3e23,10107.523361999998
0x2d8b8cac8813b017931bfcd8cc4c62caae1bf534,10081.01
0x9b25888baf3e80307ea24acf53666d9d31ab1703,10025.5928
0x562e753560bd3aeb7283e8783a8dd2fc5a7789a6,10001.0
0x8b752741add595bd04d38b4d1219f8c1bd43b068,10000.0
0x2933cc6d062e60cfdddbae0c740ae5bc52c7dee2,10000.0
0xb98132ee80bc0edd82e741e5368d6f17893528ac,10000.0
0x22acf060a72dbe2f2940eb3af7ac2118fb9a645e,10000.0
0xd645dd8789b1ab0407e4e0409f9768804cf24ebb,10000.0
0x3f91b1ae33dee6f3fe8524e323b2a6fbe708fd08,10000.0
0xdcbf59ddb06a3c70186903070e7e496d416fb18e,10000.0
0x992f199780918b90404eace3810e0b10cf73287c,10000.0
0xdc501ead319a96e445456425db390f116a97db37,10000.0
0x0a154caf8343bde5c6919bdcdfffa26c07682404,10000.0
0x9b0168b7f06f65155d6af515b46ded1c349e6c30,10000.0
0x000d751ef5aa1002231af8d8233b0c143a16000f,10000.0
0x4a6cb5d1c48f4827c3cff3d08636f3adcd016df4,9900.0
0xbd4be7d0fc9c527b0827bbf537e1a81c0ba0d49f,9570.0
0x3db994cb89b4de13633237316108702ff6622507,9133.23
0xefa5601c22ec6708f80eb8d1cef71017e06cc342,9000.221612
0xb54b52dddeac9dd841937586e2637cb88d3169d9,8991.599999999999
0x289e2340943141d82437489e9312ee8a1126f227,8732.0
0x6797cbe552b848c5d93903a028406e8ef81bc330,8686.0942
0xb1a0d5aa951a74497de1207538a6351bc3eb4192,8212.403576
0x4b9f2c2707ea0bdc5631b1f8b45256a5da861225,8000.0
0x3db99f17ac3987d4535fdfac55c4fcc303d87070,7378.825816
0xc3723bc531d315eccd0fdd5e617e2c8f84822c31,7283.922588
0xc076c76f92a2d2e1cee98a8f7a91da174cda1cf5,6848.799066
0x49b352ffc9a138c5dd4ab86ecc48849b51818caf,6759.857787
0x77af6089f3fe8c821a0626a9255bf657f0705470,6735.152365
0x1a103797de2d5276eb9f3558c95323c99836ac76,6666.67
0x1d124ac35a3a12efe3629d9414be2bde5bb6252a,6663.408647
0x7bd80b295547f1d2eb114dbdc205ec34914f911c,6651.7
0x49895fc7cccbea9e4cef3267ab1f8e429798523c,6601.0
0xa8d212ab62edc67d93cd8fb2407a3b5122eadae2,6445.178717
0xb4445adbfe9a30e590db02c07fb7cd2729a9d6e9,6402.0
0x03b2620a2f2b6d36ac569064462b9dff2eb6a61a,6400.0
0xa89a90a11e20b61814da283ba906f30742a99492,6392.99
0x6c3525271c58bcccdd3eb54bc5890b23320dbbd4,6310.857104
0x8c83f6c966daaf590c72037f4a951fed626028fb,6233.38
0xb4ed39f23ad4befe0bd44605e1f3f8935256235b,6100.0
0x33fb77864e2e2a08994a3a782ce2bd8c4ab372b5,6069.386722
0x8b0ec168f66b7f99c401a0f5e06f5feaa0d14bd9,6001.0
0xb13dec27ccf0a52f8fa9a9b8b213764823dc2609,6000.0
0x661da97be73c42129799c1f018b14411c7a0633a,6000.0
0x3b8c1d5f330be6379e9166aa8cad92f58ebe3d9e,5993.2
0xbfd89fa7f2be1d7c15aa5bb5e3ab0fc3e3160604,5900.0
0x808b2c3b5ab2367dd4049ecc1aae30b6740ed66b,5600.0
0x6ef7f0c39b024321b2053a63745af506903d02a3,5549.564692
0xe5c7553cbf5729212c2ede294daa4ce540ed5948,5500.0
0x8cf5f9922816df0613afcefb3bfe5df13d46e696,5455.929252
0x8977c2a8ef486eb34758fb0e1fa79fb5f149c923,5370.0
0x35e97561f0873bf20a53a12850b07fafb6d15a18,5328.938271999999
0xb4b256a085a7bfcc9ec1bf050d1cf2ea8036c4b1,5295.0
0x943093e2cb00e51fd7a149945a4f0445bd59ba42,5197.73801
0x04c827a27554ed92acc3ebbdb147a6028a4ba44f,5139.0
0x0885b046647f2fd62d77651ef587554a5ef29747,5100.0
0x9f0575e7e11a1ca8ecd9027515353b5797dfd36b,5045.0
0xc11bb59b2e8503e4c88bed7fe7c39e8253169a62,5000.0
0x85a8464bb7874697c7162ada94a20a1f1c180e78,5000.0
0xb9d4b778ec636f3928eff627e1b7d42f79844a31,5000.0
0x9bec8941ab9251b224fc2a018b581edfc11ad58b,4995.8
0x03ba0f51042d27b0d23d1058f32b444bff702e2c,4989.848113
0x6cd0267a1ec495185eef92078d04b89973ade215,4985.849381
0x33ba1f4f9ea6d99649e00fbf74829e118d9ef5f7,4906.7275
0x34573885cecaebd470b7a409d7fd1301b6bf0ed7,4840.799842
0xb8c870a790c7b62a8edb2ca87903dfb5cf4e5d6b,4825.550433
0xa2446b7d332811aeb2565addd8830483318dd86b,4747.93
0x5dd92d583bc27f1b0d55afef8af8d0f36445eb48,4649.172683
0x523e59fe877a4f669789fd60714ebe077ac9e4e6,4385.8
0x2212fa9578395fb569779049030e6dbacf834bde,4285.0
0x3a9ef440956ac7ade145a8f211e8fc3a87404d91,4064.9906600000004
0xe5930ae03cd687dbab7f6425ac107e653fef587f,4014.863781
0x320497c81beef92ac0fbc77c30c6e936fc31e2b6,4000.0
0x6950f31f2ace9c9e295437f3c1ca1454ea2dae40,4000.0
0x42204b0e4baa5412dc183e3e4f09bf8a4b010834,3921.9299999999994
0xb59d0bb514f3d13c7a972a63402f488023f6bb94,3900.0
0xae3146b8146247cd6990ef047b2157ece876b064,3600.0
0x419aec208e53542e6b87a35eb02eae5297d44340,3503.077279
0xc0612a7f678a8331765db7545b6940d2683184f4,3473.6764
0xc551597d2719e58e00ab3a850427618b93707780,3444.0
0x5fa7b0b21a88e1efb9b61af348fd4ea114edea3f,3282.402
0x9f28de97dfe546b8ade74bad417920f8eccd4a2b,3148.810746
0x51a429e4793cc57b5083b56f8c7ba0ec25ec5f26,3118.0
0x5d00691faaaa7cd4453ded1b0fd1ea6d2bdebaaa,3033.708312
0xaa16b38a9db4afaa8494acd0193ca80a10108944,3010.0
0xa3aeb572f77aacc0a66d5c889989d95d8ebe97c9,3000.0
0x1e3779f1d93048074ec810df8d9d3967520e9f3b,3000.0
0x9a6ab326eea535795089b924a9a369751b15a46f,3000.0
0xcc1e7fba26731d1bcfda4dc43a497f092888bfd0,3000.0
0x3e54a93662e72ec1beb6501d5a21723858318a52,3000.0
0xb594146a49786a2c9ca739ef5693d3214c18f0ce,3000.0
0xdbba2a3c8cfabe9c8857fc4162701be814c485c3,2934.269495
0x6eb55afda144dab4193e95e090830ec3e5eeef64,2897.0
0xaaa841e370b7d6be61048e2068d7c8761ad8be6d,2845.0
0x368043bf8e7b7c5f0244a92cc56b92eb8c25608c,2765.0
0xc62394e8b9ddcd409df16073d2eef37a8e6fa408,2755.0
0x78a688d97c43ff1e39493960a165075bc93dd804,2745.0
0xe126291ecdde231039260269f02c00f272e382cb,2700.0
0x717474d71bb64cecc0828553c57a571d6deb3bab,2601.8
0x5fad7d88e222d44b4b38aa0b44ed98f0a178dfe4,2595.35
0x5ede5624727afab885c140107eb2d4e4ed0d7f82,2500.45
0xaed1fede78b772f655ecb3bd42e1339268b7464f,2389.15
0x18579afce580aff14ce1a8d4b2aa42cb80afed32,2300.0
0x278afb88cf5105bb0dc24f31af4f6379cc8e39a2,2200.0
0xe67dd0776d635c2198328e4257248d8998b592fb,2186.15067
0x613617f70a89155d6382408399e3eceef214cee6,2123.00097
0x61d73a0c7d70380bb0c8dc95672e0acfce7653d8,2112.305824
0xba70a7da292a2796f0cff44f3243a4c749f4a5bb,2100.0
0x6b19a4bd1564b81c7fc4b80a8027375859b85d17,2085.828555
0x4ea3ed6c57399bd487cf77440050bc6c2558cb05,2080.0
0xe4e56f75134c51c2b2a1092216e79aa759404814,2023.0
0x1bf5442738ef9f1125b5bfd39301f7ee5d0b16a5,2000.0
0x45389fe18a27e8992c07497ce80ea1fae1be8f4e,2000.0
0x13d7f53ab3ab58224a63bb34f7f334a13c5d280b,2000.0
0x3ea1e9bc57e46ff0cf79abfe01c3010e832bc399,2000.0
0x55f9c4655cf563a3a4d1094fcd21307d46ea620b,2000.0
0xc1f9007e51228b0e77d2582e120de59aa7cae158,2000.0
0x65b198d52591dc2f83bbfaa449c83080cb3fc2ec,2000.0
0x8356423606ad0def6382f4f355e50f490adfa6a8,2000.0
0x0374446109fabf1ab62d4d2b3d32c8c4c29ef479,2000.0
0x9188dcc0550ba9768b06eaa219813e455cdb0b00,1995.8
0x6ea26e3345d06d389990ceab3e1a8cbefa4addc1,1937.219594
0xd95a6d12cbd624055478b41582ed9b573d9d8441,1900.0
0x6bf76672d26166bdbfa773917658ddcfd8893727,1887.263408
0x19de50ed94d8d8e5cd50a66079b18925cf5d5cfb,1884.92875
0x45c03f742f126aaa9624044f50d88b72e74629b8,1667.001622
0x163c08757728f681fce71586df56cb7c902e057c,1657.373585
0xc31f45f5c78e8eaadd9bbf52ab46386ae0b7ae23,1499.8
0x6ff200437b7353d8c648d67b5e8c1c781148ab03,1492.9
0x4c405c89b9b200a1b99094874b65c0dbbe74377c,1324.142599
0x44ce4008845051cde434cab341ed13eec890efbe,1300.0
0xa93859127844677e7d9f47d32f4d84cc87d2c4cd,1250.0
0x031ffdbcadf0e62e2a9ea888a908ca41531a0842,1233.0821
0x2ff677b9b699d6c510b6dc77f348fa02aace061a,1200.0
0x10353ab1ba46f591ec816d18bff7f35221f169ef,1198.0
0x4995f82ada671dbd8652d35f49e7cb13d07e516d,1151.95
0x9b6d6094035b98f74924669ba0eb2ba6dae39efa,1148.661371
0x597f69f219bdd716bfb5c6c496f68990cbf1395a,1100.0
0x2a2d2c95d9278559672b71e81703b3870cd9341d,1050.0
0x2e28bf0ab7a8ed3ea72bf08bca6d62cf09314b77,1050.0
0xc019cb5770281a19d005a50346a903aebdc271a6,1011.010444
0x6a39b7e7381613ebaa2942d963e9edded161023a,1010.0
0x7f7e1d9fd588d1611a3cf594f870ae3ea27be6d9,1005.0
0xdd4dc3ae6ae894c005d88d4a13660293ea3fc0a7,1000.0
0x1517d2fac84d8a68dcd31e492392159d34e1b885,1000.0
0x17d853316c7df02c1dd503a9e69434626e7c4652,1000.0
0x71d0bf3b03970efea00610e5ef688d641d14a915,1000.0
0x76d115ae426d376d7208680e49435503472b6d80,1000.0
0x85633334fe85d313b1284a64fb2797a4d38a9b4c,1000.0
0x795eec610064f6c68b2476fe0cf8a1e48446ff40,1000.0
0x1031b88501caaa435e83592f49a5c9884ab71fb3,1000.0
0x43255e66400c9fb49df41165e94d8b13929072ec,1000.0
0x881e33ef51a2acd6986604d36fc91e48afee66a4,998.8
0xdcd8a83165d62352012efa3c81c19b5c740d7e5a,998.0
0x223df109c3f343adaaaf63ec130bdbd855411781,997.0
0x47c605270112eb5655c0474c739a2d00e96c3dfa,994.8
0xa010a25b299d5f4a4508e86a2cc2464231198e5f,994.76
0x90ca9576ac643713d193e94c03b5da6ba6e92112,971.499652
0xe17630180ffee14c36ee5b20ac9e7fc9b20212ac,969.08
0xe71b4104ff77d5f992c54e86d0f566015dfa6c4c,968.83145
0x3df0582080bb1587bf27256f3bf757401d8759a2,961.66
0x665c1d5c85f57e5497d8fcbe702e65756f7a1f83,861.45
0xfec02d0fad6e48f906770cdcb1e21677a939580e,855.0
0x437962e06c445d9295915ec5f35c626e4d4fb2e6,855.0
0x37643dd00ea3900e82b3950c9c7d0f006703afc2,854.29
0x30e69ff915f2bfd299d466ef4f2712090cfc4c5c,836.6252
0x637542bb4946c188fc7b7ad356fef92fca69c283,807.124479
0x01b7c78e12365cbcfb92816d41a74f0849f4ee51,804.48
0x238e7a32ff3472e86525255a8e9648c814772e1f,787.1478
0x1fc8bd5ac407dee2f423d3dbe52b63088f6a5eb0,760.0
0x02ffce8b7a28a418dfb5645bbd70991084619597,753.52
0x7440e7116daa70e3315c25dded85bf13886a2756,744.39
0x48680f2f230dd564898270b1204138b9246a9729,705.04
0x7a11a11beaa99dfea5971c56688d8aa6302ef4ce,700.492745
0x3b3768f950971eab6851b89fb79de6ced55721d5,696.927646
0x577831c413cecc1d16777803b6be74118e0b4fe6,695.0
0x020c0d26ca47bd1b7b69a2cc00b037fc93331d23,684.0
0x505b0d4da3b34b964ecbbd9b306da46bc7f3635f,670.4616
0x9858b262a9b58dc409fc8a9ecd3061010e401757,641.643526
0x1bad806c331c99d655f946178232ac6c47e3d557,634.444777
0x156c2ddd3f1589420bed892de6bfe61850d46dfa,615.62
0x991a28ff7aca2ad8d57a6ceb4d2b574b90dc3098,600.0
0x8ea56fdafbdc368113462df7a0ee79c77f921b9a,542.408
0x02100b136ee674a0d39746db4ca41a79b251aac7,536.893787
0x1b2640dbc1dc304cfd3a50334891051137bc9869,515.0
0x90bcdb70bd978d7c9f123bab44f0f258157a5baf,500.0
0xb35a5bd1e938d471f996e121ae76c36fb8bc50a9,500.0
0xd489911cec7ac2b5a661a6e662555bceaa9dc186,500.0
0xdbd3f0dfa968c6f0eb3ac9129482b04908a9a713,500.0
0x2a63eeb4c725c47483fa88131657c6d902ba7616,500.0
0xce17086e1d4b8a6cd93bfa03ad9d4ee3cb972aa3,500.0
0x73b5626845b2becb2435b5507fe63e6bb4c69dc6,500.0
0x155af4f3b50511901c1faaa4489cb77c093e8845,496.45
0x6bddc50d886d0f944d74eba9319b6333cecfc846,495.8
0x69fa959d84ddd76b31c8ae14c90a907cb526f734,495.8
0x08a428e5a9a54b0b4854ce93e7313f8c96ee0a18,487.13
0xe306b7da25e79df323c58403dc5dd54f5c99abd9,481.63968
0x9ce0aca6a87b1eb53bb56345015e23e890a3f79f,466.245
0x605322f22a7de3fa9866cbe29cc28ab72b6b2b35,416.133328
0x6bf2e9fa46af03370e886e1711162aa27a67dc50,400.0
0xe66bd7b76ae99929904cb94c68946323efdfadc1,387.18697499999996
0xb42ce05422c5cbab396731014c9afe7f3b83c6ca,356.799863
0x0c53855fa311418612a28c094b5397bcbbb3a522,353.65
0x2b5a914c4f178bc25b57122472c5fe0119a1b1d3,325.0
0x270ef64733b44ce6e06024e5da743cacdb9d64ca,301.49987
0xaa9354df651e7798dff9fe7d05813f705f2d0629,300.0
0x5f0d949d249309e572d52e1d1019fac13d617ecf,300.0
0xe0318251581fb3a4b61dfe7a65c3f9069b6f97d9,300.0
0x2acd1ffae48e9887a32c38c200eb6e56000d80f5,279.91
0xbebf6fb94cf889e11fd2ed0625ab160bc857cf67,256.256816
0xa6b9c2ba0e90f58d4e71fdfd69af50e49a136baa,250.0
0x7a1762864d1a2b1eca8f70491f3434a32e53f21b,229.1475
0x958ca73faa8bf5de09d546190c9c3c9642e94b2d,220.0
0x0ba28b4e7a6789d883d00802067b8e121094acf5,214.84
0x2c71ee86c5f122682c127e369068642f3b5e59ee,200.0
0xe90f4e9ce6ad64e28d05cfd8007928a12f6a800a,200.0
0x7eecb53d05fc70e30f284f75ff2d24cd23f9699d,200.0
0x2b309f6b73da860f9ebe6af21046328b613cbbb5,187.848741
0x4fe5291c002064dcb982e63e509f8ca89c8698e8,155.0
0xd0a14f716a7c5302e84f3327a1d48c5be44b24a0,154.9
0xabca62cc670a7ecb415f6987af8c287d0ba4f4e1,151.84
0xa6ad1ea758e1b99880f007eae744a6704c589826,150.0
0xd144abe557affa3626fe81e286ff3c4998e636e0,150.0
0x68ce52a3a1b108a85306854912b44f240647cfbf,150.0
0x5936e3c8cabf97f16aa1c35bb5af90bf07a73947,138.381338
0xfc61a943477b6465b15cf3a03d911162cdbb7b30,137.62
0x082a63394c2937effa36185aeea78476228ee00a,132.774703
0x39fa6ce91c5e65c9e9f1816b5267ecbab94b22e2,129.8
0x024121d7cf3b85841ee700960196840f21441fe9,127.0
0x679a3533f9dab85b91b66948167e59be9bed1f9b,120.017867
0xa548bac022707ea7abab484f014d45d55625e04b,112.34
0xd88cd4b347d2d9c25bea66e8005882c513698a12,111.92
0xaca9bd00246a10f61fe720adc922808a0369859a,109.0
0x51be1fece91685a0c458e042c76a851b7c3adb2e,108.31
0x4efc158fbeecd737a8a951f0587454e8c4c93423,104.565352
0xf1249832f9ab49768f5206b6472e9eb2db68a4f6,102.0
0xbfef88788e5515dd9dac52eebb98c276ea6eb9ca,100.569184
0x537ad51f22cc9d91023999c72060a1c6a82b351a,100.0
0x4ca484df7ce7fc7a9fdaa70667cb7e7954c17ecf,100.0
0x9849dcf14d4e196d7e95c780a7e0ee4fd74d903f,100.0
0xd99f046a1d747b75a6b9f314b6875dd24186a4d5,100.0
0x3e5596011b46616d7ab3daf8c585e063dd4e824f,100.0
0x84bbadb786f8c5a401b426a9d07aa424eeaa6257,100.0
0x3cd0b2388b6fa29458726273bbae27a052eb1bb2,100.0
0x886d52ec31aa16a324b446165e1463c66be28c4c,100.0
0xf4c50bd1ed9f70df747d4e5cb99cbad2b1fa03d6,100.0
0x95dfefe799771662cad765363e478e02801ca81b,100.0
0xfbcb4ad9742ef6629906645709f223f0e2bdffe8,100.0
0xc3f33277a37a6fff2205633f33b7a6aaf00e08e5,100.0
0x6d89f703dfa9c505f70a3718911ccd7710e5a585,100.0
0xaf7436e7649604febf4747095bc24f44d7704764,100.0
0x404bb2b0d7f58cf1fcfcdc74e6309ab990cd6ee5,100.0
0xef404ce2b42f870576dc5c6ca3328bba62a57777,100.0
0x8a9c2609e64548610109355fed0dfb20656c273b,100.0
0x4dea9fd160d28afbd6f15beafeabc9d5ceeaa504,100.0
0xba6138237a3af4000df1e82932e5e4736ecab387,100.0
0x633fa74ace32e170f08ba59ca6eda62e532e68d0,100.0
0x4fde4a98d0fe7bba6245f4864cfcc60244d3bb08,100.0
0x3b82be12cebd8d25d4d7922d160f88f23365a0e1,100.0
0x85fe8ff89929e30d57499eb9fcdc468b6e53e6b7,100.0
0x901f2328a251055894314ba1e6e5f7a8b6bfaa97,100.0
0xc588f661aec2529d82db4cc2cdba68d2a2754439,100.0
0x3b366c314a435c4d2cf990b797dc60c23378500f,99.0
0x9ba1200eadbc5058f7a7c98370528011dddc60e6,98.248524
0x2fe80ff89477c9d7974a59cf0825bd8aec05d7d6,96.35
0x0d537f9f7171fa07f3eb3e06e0a79efe80f137e6,96.28
0x0f5a4379a7c05aecd8661deec79604f87b0d3946,96.227395
0x7ef7df356e6f47c093b20b6954c3e33ff67c833b,95.130861
0x9ff73fab7a26ac5a4f5b638cd10ba3cb5ca5f279,91.668045
0xb71d82df6751f813055cb0ee9d4e5936a7c17d73,91.6
0x5dbe623fd693aefe4ae36ff4af4447a21ac830e8,89.008317
0xf54bb9da7bd974e7fd300116e561b3f5dfe22603,87.295321
0x4ab2351a872f26e7fbef51aa57fe849a0871d9bf,85.8
0x7067aae851693565382adeecc717f27c5ca31601,82.98
0xe40848b8c11efd4bd3005f1f7d12479e56dcd22f,76.800004
0x1ca810e753ca735d14e9915f4fa1cb110d3f0d48,76.442
0x4f9095d0aad79e8a229f44de8416c327022df6aa,68.55
0x3b8262326e3018d525709fbecda85b4f6f6dbb98,66.814396
0x27ea8701b494c6fc92677265e9788e5b1c6f84d7,60.227803
0xbfadfdaf7537db37e8e023864bd2e8d183dfa070,54.862107
0x65307f127574f51ea8ee6be3034c16e7d63e572e,50.019452
0xc3af6146ec63d97e5b8c7130c765a0fb0833ed85,50.0
0x00b9ea272b16f580fa0cbb83fc757d9c5fba207a,48.8
0xf7a5cdff676eee9abb9584b6d45a4995fcdfb124,45.417814
0xa920635d6502b77f263cc7d88020fcf3c163089e,45.0
0xa6bdc1e90b1d0a8577c913e6b133946dd775330a,37.0
0x6d6135ea5fabd63fa17dbf7201c1c854a9e665a7,30.0
0x91c0a4eee7be50c732c0386ada1a9fc5529bb3a7,30.0
0x9c579e49573878d0528aac86ca2129bebd4cd3f8,29.0
0x52b302bca7b32ba7ecacd2cc62c7066bc16014d8,28.637766
0x47d3021dd88655b33f4777503f2e6caebc2f3b4b,25.0
